"PC3"	"DU145"	"LNCaP"	"22Rv"	"WPMY1"	"VCaP"	"MDAPCa2b"	"HPV7"	"HPV10"	"RWPE1"	"RWPE2"	"NB11"	"W99"	"PWR1E"	"DUCaP"	"NB26"
"6194"	10.4058143425662	10.8990417256917	11.1088772114267	11.0290441978604	11.0990597503226	11.2757008823517	11.0968728392069	10.7257333633421	10.7918824447783	10.6258719631083	10.6236341880792	10.7320248089962	10.710746938393	11.1506890222598	11.0489547602219	10.5618052899912
"6201"	12.9059453468068	12.8606667396491	12.9945011445382	13.0467370885752	13.3319597751153	13.3374783070586	13.0990223982923	12.726966290942	12.8477736224028	12.6756457338212	12.5592323339315	12.9372272641111	13.053299822918	13.3053093943292	12.8204742244257	12.6839957454585
"23326"	5.410978259929	5.63094689481605	5.83341759489672	5.67884888639685	5.72952441153738	5.69797269567485	5.76570570881311	5.37613359859563	5.47873058095793	5.4514855832744	5.37459012588132	5.54395663728566	5.46293187161105	5.71386122973114	5.84376526800474	5.60168991680141
"10944"	10.9514594694914	10.636180496513	11.0184658934978	11.0793243392606	11.2457238743346	10.943287068138	11.063844464017	10.7068347907479	11.0003367136271	10.6152070587669	10.5361941581393	10.811375795616	10.9054578062229	10.4396142777747	10.7142063258368	10.6424932572508
"6923"	9.41735898854997	9.68470176908548	9.63692327142359	9.75855786367332	9.98175514481572	9.36452264198863	9.40320851027586	9.40876554484198	9.4028566812749	9.28179005488695	9.72571988552479	9.41015770602053	9.380647981996	10.1413440918117	9.33799287050632	9.11490359497083
"1327"	9.56021731608016	9.38886721706364	9.88479692350851	10.1092436697442	9.47697573455786	8.84333441602778	9.74347391593607	9.60712208442808	9.61652482733549	9.57260419226801	9.94161967880938	9.54691034833826	9.6273428205604	9.81224403134299	8.96235168757336	9.52821294468977
"10959"	10.9219303001757	10.8034684854551	11.196744144487	11.4951262105533	10.7398755582575	11.5600180635109	11.3518344631675	10.8017784477229	10.6796311923487	10.4424561396086	10.4860650298515	10.5044145759066	10.6797545257734	10.3978194989956	10.9978322566189	10.7394360067786
"6136"	12.9140631816043	13.2812635094946	13.2993073060078	13.3629997613778	13.295995949929	13.6594566279913	13.1971980255172	12.879594771083	12.9170966334842	13.0428316915556	12.4478220206779	13.2139107311097	12.7809362961938	13.4757313694818	13.4807249766482	13.0603102383775
"6124"	12.5307364966035	13.3364753346892	13.2349361228309	13.1523102649519	13.0974581949284	13.5935303871678	13.1241380318138	12.907021984647	12.9614429632803	13.0698585965044	13.3086824948321	12.9412586578436	13.3095963899871	13.5198178522359	13.0429830046415	12.6321139755105
"2339"	9.5124037740085	10.1511436470829	10.073591583147	9.72535913097122	9.67158371499404	10.1923147606565	10.6042677677755	10.0735954192349	10.1984581471541	9.7366797136684	9.29511904301661	9.56192442680713	8.56368273640464	9.94892380590609	9.65534648870977	9.6127857024133
"6230"	12.7602857060469	12.6900122012341	12.9096905884323	12.8115455717451	12.5403475573388	13.0410326450595	12.6433618911885	12.5725037082007	12.5494755301722	12.217549767982	12.1497812564646	12.6126569365435	12.4855342854101	12.4425199187148	12.8366236847006	12.4734402520157
"6167"	13.3915852921955	13.6151786031177	13.5039555526633	13.1046162784212	13.2899956459843	13.699390861348	13.2955795028563	13.3848960431914	13.317937771175	13.4903712749152	13.2312928527716	13.5214904114061	13.542809328077	13.5057303827989	13.4244777058569	13.4063644025789
"3094"	11.7317791960318	12.1928871712426	12.6027987399654	12.1160556358468	12.2884707231253	12.2012184682558	12.5737615146457	12.1007442788118	12.1472151756169	12.1992286911031	12.2800301516963	12.4058378296417	12.4800840413462	12.1549306183449	11.9842658412522	12.3066972616122
"1938"	11.8349660693519	12.7331960686426	12.9178067882682	12.5573913447144	12.4736587374373	12.9830036671645	12.8575229632832	12.4519037876924	12.3761489528239	12.1270163625413	12.2108220697973	12.2157802571979	11.6398847819669	12.7841910443201	12.6846339422042	12.3103056106839
"6204"	13.5369884148056	13.7431621133425	13.7465813086332	13.6705587840704	13.6823136251251	14.0796552120096	13.5459061229846	13.2492347428978	13.3825012133924	13.2283273825839	13.1053415887299	13.5253500765963	13.5473938164597	13.5208555869822	14.0049307531763	13.2466530167851
"8992"	8.93910005938591	9.24022724778997	9.30270663350333	8.23710967110945	8.70277655456088	8.22558733306618	9.26644809949326	9.44024603774058	9.09386539783385	9.46335760909064	9.18420514795991	9.67923965696087	9.17231265672474	8.59788480833616	8.71576408328759	10.3362386636278
"3190"	11.0994114396762	11.4707119851174	11.462482134468	11.4288922163948	11.4731456649783	11.6409742180203	11.4030849762804	11.1196217342079	11.2587417756476	11.2445741735431	10.9924981159985	11.5587560678425	11.381145590892	11.6387114556167	11.7513776664507	11.5852529394944
"51433"	10.0490324590717	9.73046434885928	10.1944331653133	10.5440720269821	9.83144040920177	9.6251625200983	9.81788136833729	9.15725732942336	9.06762415612106	9.07965699109256	8.93549697698242	9.37304389200744	9.20177389466249	9.00229804828046	9.29188164307109	9.20471028747543
"6189"	10.7261513701164	10.842558531281	11.4368636523889	11.5679810220684	11.2825218145709	11.6296295791141	11.4247734577195	11.0281994719151	11.1361070872023	11.0476055514952	10.9802899739281	11.1623957135798	11.3264568328144	11.3396727512902	11.2394446918429	10.9243047618692
"3192"	8.29676452333509	8.45549867855219	8.19153292079184	8.69070334472936	8.32543861390546	8.12855054289303	8.03503422149223	7.95979802145264	7.9095936876089	8.0626572775683	7.66571720158797	8.18474299979854	7.66218275979352	8.21255842254518	8.26925934641855	8.28641521115668
"8661"	8.36874575336568	9.36259650938268	9.42511869389331	9.35852879858634	9.42844388081566	8.91505189345119	9.30494386841852	9.28424384053359	9.04491637538882	8.91273716472603	9.21486651632882	8.70179808708307	8.96995619905574	9.38702045117115	9.00798138717299	8.62679360207295
"7184"	11.089684573793	10.5994156021204	11.1788625206894	11.6839493129811	11.0124803503946	11.3876060258525	10.544505338048	10.2930126330045	10.6582852770113	10.2457800455144	10.2489581047317	10.9793558450856	10.8953984164031	10.1251188823886	10.6447642166525	10.9886004270687
"4478"	11.0158850360553	10.6380240636294	7.05249713335623	4.95948607403329	10.550663034004	4.1448266877123	3.95371316569832	9.75925435368455	10.0813577092753	10.0771035754602	9.93329196358062	9.85794108679163	10.2627183138852	9.43998931439081	4.11114725353245	10.1008752967208
"81"	9.17394946978331	9.84151116237296	8.50769787611113	9.03584335854487	9.22271632813215	8.474361335813	8.68944274896079	9.69568381239004	9.58652771986153	9.87090403442217	10.133825677221	10.203360124543	9.37157309286475	9.31784006577365	8.79135422896065	10.3935154256889
"351"	9.64808330292449	10.0968495716117	8.72904656425003	7.31782161681023	8.71225991565458	9.06976721853473	9.48468967380695	9.90205809832589	9.42124089127845	9.58035360646807	9.39464325750651	9.16105483184781	8.87864370330988	9.08393021669417	9.5347143437574	9.93815651028406
"5573"	11.185147137207	10.2541155460478	10.3162075625243	10.2128908988882	10.6231760675716	10.148370775756	10.4438988997168	10.3628642069565	10.2575308028388	10.4361792138192	10.3700461539052	10.3757492957739	10.5310345873655	10.5866142701589	9.40361680738868	10.5228257651372
"1832"	9.64073620393759	9.27815266153288	9.88381135144691	9.39959610893439	7.88907840445267	8.7231617708877	10.3520868567974	12.5840482039095	12.3475127253103	12.1414130789393	12.3228738549524	10.8800400383443	11.3599458155961	11.9062828783419	9.28997856410343	11.610007459124
"5885"	10.7813724900003	10.0701574476083	9.74969769121416	10.3443287612259	10.1687629957265	10.9336806888618	10.2295975608733	9.5826551872038	10.0783979506725	9.62862586271264	9.38639281365668	9.51217340209126	10.0136815507914	11.0550670777923	10.9416434374478	9.70140558549661
"9948"	8.41309756687981	8.71285774455011	8.52737821292361	8.27951516764624	9.06769579341001	7.5858114234441	8.5701184805725	8.83108218476304	8.64402339037491	9.06845271410081	9.18265997031522	9.27024467154959	9.43595932273312	8.66416818468653	7.40582424626177	9.55302378530425
"4691"	11.4567760425418	11.1086772123367	11.6205268564118	11.586086839169	11.6134869150678	11.588903286491	11.4240755253068	10.8948397694124	11.1374998707083	11.1497866587661	10.7897727783603	11.0998823003506	11.4495539901305	11.4613426002076	11.4128475653219	10.939547942918
"163"	9.2868063535418	9.45016877848737	8.81565081387322	8.31329023495408	8.98942563838211	8.40057034336315	8.48404147089654	8.67025401118838	8.88459271094942	9.05088504158736	8.75265438890352	9.72642163154821	9.43021882366871	9.25046643215975	8.7951593955056	9.59825954317925
"1173"	11.5484548677609	10.9833374718563	10.559281843622	10.6262596539889	12.1753552161909	10.202144230955	10.9833552599062	11.0403633754518	10.9313337848477	11.003569851447	11.1753118034673	11.2547794298979	11.1562507498618	10.5353701269332	10.21219507591	11.2425203222883
"1213"	7.87970962069293	7.95638579230048	7.83853169124843	7.63896703917188	7.6285820635155	7.56150693635235	7.84793171652761	7.53838176923263	7.53335799639344	7.47135580967378	7.65487414245264	7.56249864954002	7.52249764989734	7.43275461752955	7.67450087559868	7.64662822560217
"9761"	9.9547547177012	9.6270409862625	10.1511607672917	10.0054704997681	9.51697948860662	9.7028087014884	10.6797837934906	8.36780662338093	8.39020684853788	8.42274833122428	8.40491769036343	9.01303063466873	8.72697278799308	9.07033006615446	10.4725136493259	9.13493126192899
"3927"	9.98745456721386	9.84841340535434	8.69332908220893	9.91065485114344	10.7456202161976	4.68332696051728	8.99889366313666	10.2067577382902	10.1554718588503	10.2323250094913	10.4179716260302	11.2218339003447	10.436955620049	10.4027826874496	4.67316420331612	10.9940096409406
"10992"	9.93584836573277	9.88492511556538	9.793695169194	9.72937861065666	9.89908895365653	10.363190611911	9.4711718975497	9.14616592753077	9.44918978844839	9.21717535313043	9.3005992863126	9.78850996228043	9.50365263808147	9.39662415648683	10.5359223160708	9.64587065874891
"9528"	10.9508395044539	10.93543614889	11.1665484214387	10.790009148646	10.9007148913144	11.5250189589211	11.9987581057354	11.9164772283509	11.5182415542833	11.5562327821084	11.9252452027582	11.1503567995726	10.9463985768467	11.5937639127317	11.0569899865802	11.8485587717049
"1465"	9.4673825884614	9.51090084677271	10.1778033477391	9.73674374934906	10.1104987628478	9.54013095476551	9.76820967911499	9.93024495516635	9.7418061671358	10.2077157767929	10.7842310745189	10.6710388597361	11.0811805009932	9.74757948541098	9.84308965176325	10.9604146259291
"808"	8.16687213092088	7.77573495965576	8.7020312955817	9.48608368991532	8.53906444385307	9.2166119643963	9.13045273661441	8.28515159705516	8.35305638846131	7.99482451446874	8.24291293540531	8.99197569574551	8.46531280042399	7.96056384817472	8.82506240185447	8.29989974979747
"9782"	11.1620604069144	11.2790450248233	11.1686162541642	11.3551592595853	11.4464045834628	11.5846916380287	11.1179477312807	10.9301694385269	11.1973473067117	11.2197085578174	10.9013458278145	11.3117044469454	11.2129860576313	11.440990721424	11.5836225676551	11.3161499619988
"10487"	11.2802838921495	10.8923630541834	10.4794620930798	10.6050926502915	11.4492085888738	9.93906968502613	10.042173534269	11.7707417609328	11.5531576754409	11.6143999263078	11.8725033029769	11.9541827926598	11.7626366612095	11.3330095678482	10.1490310304283	12.3504317715186
"10728"	12.2064304696059	12.2931836216233	12.344169355104	12.4096691601203	12.2520138793943	12.4004015277741	12.2390776599226	11.8022343151368	12.0807386166273	11.7889608641625	11.6289872675646	12.1785765227839	12.2989614523238	12.0571698245757	12.4984633309862	11.9742233781444
"7453"	9.00052527264587	10.3813871832029	9.388468456894	8.83844706024955	10.1313638243725	8.49520571308951	8.58770940760755	9.8968775038299	10.6205411180304	10.5963616101201	9.81002382473316	9.61381675106668	9.91587655078278	8.30670111734931	8.37974754560795	9.39002768326617
"6418"	11.3790161507016	11.9855614985996	11.7739138237197	12.0664180206736	12.2999187488361	12.0860685863859	11.6249005796987	11.3789228919685	11.6881975146639	12.1318555924658	11.3011613825243	12.0133994141814	11.395808064192	12.1620607794137	12.1752643962118	11.9532138275614
"10397"	10.7176713168447	9.27714872285767	9.66208089145271	8.00194477991485	9.2349290378704	12.1116666351611	11.4320670798126	10.6411083642096	10.542122761173	9.04007054931849	10.5116145468238	7.16283019106756	9.33047215890204	10.5460783843796	12.2458848664069	7.58733809458356
"7314"	10.3593451418254	9.7631150619433	10.9207038778091	10.6205258704149	10.7511532988097	10.6339175246076	10.9710285937424	10.0361353109382	10.0873620062855	10.2936049609233	10.1399411390372	10.0489909556088	10.4546838663806	10.5199877999283	10.213710684893	9.88714084076703
"5216"	12.2534829887785	12.3949705169808	11.9046116122125	11.869282303262	12.2871669550039	10.858490267271	11.2435342927704	11.8747896190395	12.0229090102026	12.1490189312902	12.0711202494691	12.6320144055643	12.6131547066249	12.1015259048649	11.3544481540204	12.6386815881756
"5792"	7.22520971682037	8.02905412050589	8.34768537834533	7.80148473874775	7.34825047972299	7.62934499113849	7.91258573818193	8.13961331262321	7.79345255229264	7.85201444991958	10.0177708457153	8.35093639846048	8.23776025838185	8.16403412217247	7.80581601365038	8.66108797609765
"7534"	12.3783294795176	11.6660496478117	11.3553509706364	11.4378815411837	11.2001258097461	11.7287815424684	11.6526682282688	12.1218987953726	12.1640084267482	11.6326954442841	11.92303887734	11.9258065964864	11.8967822825276	11.8896487976643	11.7953404401716	12.3766185346466
"6647"	12.2465400577012	12.5922663436781	12.1824193521217	12.0309107171904	11.7301063071113	12.7462885839912	12.2893450218746	11.001943781094	11.0233254976792	11.1532268250532	11.2208211786555	11.5564345769494	11.4113397948755	12.2314244198736	12.2715126404456	11.3715234909724
"3069"	8.20628953018666	8.07281906554045	8.50815839175149	7.93295856790205	8.43319394716594	8.14883705880014	8.49038765194556	8.16923154670726	8.03469725221401	7.91837694721662	7.98592180097528	8.14002897322159	8.18168268488044	7.95867817268904	8.17875655853917	8.26136532469457
"65108"	11.3358426240323	9.83419034276708	11.7909013239029	11.2549813574509	10.1523036331654	12.0901706394558	11.5845657028619	10.8821723772837	10.5027574533636	10.6993844416587	9.9800681973384	9.84386722595758	10.0417755012942	8.99666885262728	12.354470355216	11.188376134877
"11337"	10.4491163774808	11.2878618758571	11.955109983991	11.3046895700522	10.7567415880082	10.8130087395505	11.3262022177451	11.1603844433484	10.5814918306186	10.7843319572799	10.8835910948399	10.4467426549825	10.5099735243432	11.1686019788103	10.8455021107652	10.9272605899054
"4924"	7.34589491907504	7.58178324195924	6.50159976475736	7.43392690423072	7.33516261878035	7.72463156724928	6.90065128612908	7.3622130148524	7.21603664886349	7.57792924886907	7.56854705814706	7.15203302575748	7.33133452686607	7.55048515723708	7.1543528026055	8.06826402699608
"2752"	9.22928055521172	8.64871367599879	8.86857900604689	9.05122682660362	8.03993608364398	8.72500928056013	8.57946928705817	11.3219097341495	11.0386298339951	11.0022987353635	11.2851675475267	8.50565236250886	7.76329111377329	10.7442297163595	8.60762313952744	8.75787292620532
"3939"	13.6610593565724	13.2176012506472	13.0027493200788	12.7611196443689	13.4183892621168	12.5090438291252	13.6090536175407	13.3554607222106	13.1574341185657	13.0668923209825	13.2426775772518	13.6038635208678	13.6603757316364	13.14051749265	12.5566964426769	13.4316916978613
"10399"	9.87613689640058	9.87125025242152	10.1303612264709	9.69962534212662	10.0550609433679	10.2947329435403	9.76727951690478	9.63243741479448	9.90135153884815	9.86994949357829	10.0608256908567	9.87514965411841	10.3417102521578	10.6247717310555	10.7979172589617	9.58316760543526
"6746"	10.9733500925201	10.9002590881834	10.9652707772928	11.3279618228419	10.6912541636358	10.616900398589	11.0567886464781	10.1389536136966	10.1446664084862	10.41479887249	10.082058679931	10.301924958316	10.2601461237713	10.5577461062726	10.3123794405665	10.3619895587627
"801"	10.3470218599813	9.07629891794634	9.23578872437389	9.49392391965746	8.65202818045471	8.73656656265121	9.51536554236397	9.41885704620964	9.17466741147865	9.0014810947987	9.89640080205602	9.02766038041413	9.44657261911184	9.11854512955881	9.41663534256757	9.20759865146519
"5034"	10.9474881720194	11.1354079524557	11.2039408602002	10.387975435927	10.813740864155	11.3939184762224	11.3237542192815	10.9484544715177	10.5828029253906	10.6714105018616	10.7501427420223	10.8725522293623	10.9893178177851	10.6287009457484	10.4685510622779	11.1533576712712
"292"	12.8367441807152	11.7692265800955	12.5156643746704	12.7635413370189	12.7060005207349	11.896692378441	12.3939055178827	12.2531571011208	12.3441401805509	12.2752110704254	12.1908750555957	12.04607356051	12.341205172609	12.2990383472918	11.9772480012209	11.6861690961008
"5245"	10.3601717013619	9.52399854079362	9.895186198829	10.1861985724129	9.30636232038361	10.06267501852	9.3013879439856	8.60794153601807	9.05018431618131	8.95257937983736	8.88503571106347	9.3884086186692	9.70007433665788	9.58712528435206	9.203234416813	9.03065207329563
"6282"	10.9184349163385	11.2882133242791	10.1815990831774	9.76846138343705	10.5921380678227	9.73407127704013	10.2558085948477	12.2754030749668	11.702612103377	12.2057297350123	12.0019654840757	12.0263408734924	11.6624707597003	11.170776116827	10.394572313903	12.0726176895772
"5476"	10.1652647416608	11.3907882109303	7.98228571084812	8.90458324202849	10.0050153079504	8.08753649440321	8.0751662949461	9.91154191424817	9.76276823579009	10.6062604586742	11.3388105568947	9.80871269258313	10.5375654610386	9.82831735545336	8.51988764289674	10.0887746221613
